inventory_id,product_id,bin_id,quantity,date_added
1340,675,A02-S3-B05,2,2024-11-10 05:50:27.603655
1341,675,A01-S1-B05,3,2024-11-09 05:50:27.603655
1342,676,A08-S3-B01,3,2024-11-08 05:50:27.603655
1343,677,A01-S2-B05,4,2024-11-09 05:50:27.619299
1344,677,A05-S1-B03,3,2024-11-07 05:50:27.619299
1345,677,A03-S1-B05,2,2024-11-09 05:50:27.619299
1346,678,A02-S4-B03,3,2024-10-29 05:50:27.619299
1347,679,A08-S3-B03,2,2024-11-07 05:50:27.619299
1348,679,A08-S3-B02,5,2024-11-08 05:50:27.619299
1349,680,A09-S3-B05,5,2024-10-27 05:50:27.619299
1350,680,A09-S1-B02,3,2024-10-25 05:50:27.619299
1351,680,A09-S4-B04,5,2024-10-28 05:50:27.619299
1352,681,A07-S4-B04,3,2024-11-14 05:50:27.619299
1353,681,A07-S2-B06,1,2024-10-22 05:50:27.619299
1354,681,A06-S1-B05,3,2024-11-06 05:50:27.619299
1355,682,A02-S3-B05,5,2024-11-18 05:50:27.619299
1356,682,A01-S3-B04,4,2024-11-05 05:50:27.619299
1357,682,A01-S3-B03,2,2024-11-08 05:50:27.619299
1358,683,A05-S1-B01,3,2024-10-23 05:50:27.619299
1359,684,A07-S3-B02,4,2024-10-30 05:50:27.619299
1360,684,A07-S2-B05,2,2024-11-08 05:50:27.619299
1361,685,A09-S1-B05,4,2024-11-19 05:50:27.619299
1362,685,A09-S1-B06,1,2024-10-20 05:50:27.619299
1363,685,A09-S3-B05,1,2024-11-13 05:50:27.619299
1364,686,A08-S1-B06,1,2024-11-13 05:50:27.619299
1365,686,A08-S3-B04,1,2024-11-03 05:50:27.619299
1366,687,A08-S2-B02,4,2024-11-11 05:50:27.619299
1367,687,A08-S4-B06,1,2024-10-25 05:50:27.619299
1368,687,A08-S4-B05,3,2024-11-18 05:50:27.619299
1369,688,A03-S1-B04,2,2024-11-17 05:50:27.619299
1370,688,A04-S3-B03,1,2024-10-22 05:50:27.619299
1371,688,A05-S4-B05,2,2024-11-06 05:50:27.619299
1372,689,A06-S1-B04,1,2024-11-09 05:50:27.619299
1373,689,A07-S3-B03,4,2024-11-10 05:50:27.619299
1374,690,A03-S1-B01,1,2024-10-31 05:50:27.619299
1375,690,A01-S1-B02,1,2024-11-04 05:50:27.619299
1376,690,A03-S2-B04,2,2024-10-21 05:50:27.619299
1377,691,A03-S3-B03,4,2024-11-15 05:50:27.619299
1378,691,A01-S3-B02,3,2024-11-14 05:50:27.619299
1379,692,A03-S4-B05,5,2024-11-15 05:50:27.619299
1380,692,A05-S2-B05,3,2024-11-05 05:50:27.619299
1381,692,A01-S2-B05,5,2024-11-11 05:50:27.619299
1382,693,A08-S1-B01,5,2024-10-24 05:50:27.619299
1383,693,A08-S3-B01,1,2024-11-13 05:50:27.619299
1384,693,A08-S3-B06,1,2024-11-02 05:50:27.619299
1385,694,A03-S2-B06,2,2024-11-10 05:50:27.619299
1386,695,A04-S4-B06,2,2024-10-28 05:50:27.619299
1387,696,A08-S3-B03,5,2024-10-24 05:50:27.619299
1388,697,A01-S3-B05,4,2024-10-30 05:50:27.619299
1389,697,A01-S3-B02,1,2024-11-18 05:50:27.619299
1390,698,A08-S4-B02,2,2024-11-03 05:50:27.619299
1391,698,A08-S3-B02,4,2024-11-10 05:50:27.619299
1392,698,A08-S4-B03,3,2024-11-04 05:50:27.619299
1393,699,A04-S4-B03,1,2024-10-21 05:50:27.619299
1394,700,A02-S2-B03,3,2024-10-22 05:50:27.619299
1395,700,A03-S2-B05,2,2024-10-27 05:50:27.619299
1396,701,A08-S3-B03,4,2024-11-01 05:50:27.619299
1397,702,A03-S2-B04,4,2024-11-04 05:50:27.619299
1398,702,A03-S1-B06,2,2024-11-04 05:50:27.619299
1399,703,A01-S4-B06,4,2024-11-07 05:50:27.619299
1400,704,A01-S3-B06,1,2024-10-26 05:50:27.619299
1401,705,A05-S3-B02,4,2024-11-04 05:50:27.619299
1402,706,A08-S2-B04,4,2024-11-08 05:50:27.619299
1403,707,A02-S2-B05,2,2024-10-21 05:50:27.619299
1404,707,A05-S4-B02,4,2024-11-14 05:50:27.619299
1405,707,A01-S3-B01,2,2024-11-04 05:50:27.619299
1406,708,A06-S1-B06,1,2024-11-18 05:50:27.619299
1407,708,A07-S2-B01,4,2024-11-09 05:50:27.619299
1408,709,A03-S1-B01,3,2024-11-02 05:50:27.619299
1409,709,A03-S3-B01,3,2024-11-08 05:50:27.619299
1410,709,A05-S4-B01,1,2024-11-18 05:50:27.619299
1411,710,A06-S1-B05,3,2024-11-04 05:50:27.619299
1412,710,A06-S3-B03,4,2024-11-02 05:50:27.619299
1413,711,A07-S3-B06,4,2024-11-11 05:50:27.619299
1414,712,A08-S3-B05,1,2024-11-18 05:50:27.619299
1415,712,A08-S4-B01,2,2024-11-12 05:50:27.619299
1416,712,A08-S1-B03,4,2024-11-02 05:50:27.619299
1417,713,A04-S3-B05,5,2024-11-07 05:50:27.619299
1418,714,A05-S4-B04,5,2024-11-01 05:50:27.619299
1419,714,A03-S1-B06,4,2024-10-25 05:50:27.619299
1420,714,A01-S3-B05,4,2024-11-17 05:50:27.619299
1421,715,A03-S2-B03,2,2024-10-24 05:50:27.619299
1422,715,A02-S3-B02,3,2024-11-06 05:50:27.619299
1423,716,A09-S4-B02,1,2024-10-30 05:50:27.619299
1424,717,A07-S4-B01,3,2024-11-14 05:50:27.619299
1425,717,A06-S1-B03,1,2024-11-18 05:50:27.619299
1426,717,A06-S1-B01,3,2024-10-25 05:50:27.619299
1427,718,A08-S2-B05,4,2024-10-21 05:50:27.619299
1428,718,A08-S1-B02,3,2024-11-09 05:50:27.619299
1429,718,A08-S3-B01,5,2024-10-24 05:50:27.619299
1430,719,A03-S2-B05,3,2024-11-14 05:50:27.619299
1431,720,A06-S3-B06,2,2024-10-26 05:50:27.619299
1432,720,A06-S4-B06,5,2024-11-14 05:50:27.619299
1433,720,A07-S2-B01,4,2024-11-08 05:50:27.619299
1434,721,A10-S4-B06,1,2024-11-15 05:50:27.619299
1435,721,A10-S4-B01,3,2024-11-16 05:50:27.619299
1436,721,A09-S2-B05,1,2024-11-18 05:50:27.619299
1437,722,A03-S1-B04,3,2024-10-24 05:50:27.619299
1438,722,A02-S2-B02,2,2024-11-10 05:50:27.619299
1439,722,A05-S2-B04,3,2024-11-03 05:50:27.619299
1440,723,A04-S4-B03,4,2024-10-25 05:50:27.619299
1441,724,A07-S1-B06,1,2024-11-19 05:50:27.619299
1442,725,A08-S4-B05,5,2024-10-22 05:50:27.619299
1443,725,A08-S1-B05,2,2024-11-05 05:50:27.619299
1444,726,A07-S1-B06,1,2024-10-22 05:50:27.619299
1445,726,A06-S4-B06,4,2024-10-28 05:50:27.619299
1446,727,A04-S4-B03,3,2024-11-16 05:50:27.619299
1447,727,A04-S1-B05,4,2024-11-19 05:50:27.619299
1448,728,A06-S1-B06,4,2024-11-09 05:50:27.619299
1449,729,A04-S4-B02,4,2024-11-13 05:50:27.634924
1450,729,A02-S2-B04,3,2024-11-08 05:50:27.634924
1451,730,A04-S4-B02,5,2024-10-22 05:50:27.634924
1452,730,A01-S4-B04,3,2024-10-30 05:50:27.634924
1453,731,A05-S2-B03,2,2024-10-24 05:50:27.634924
1454,732,A07-S3-B02,3,2024-10-29 05:50:27.634924
1455,732,A06-S3-B01,1,2024-11-03 05:50:27.634924
1456,733,A07-S2-B01,4,2024-11-06 05:50:27.634924
1457,733,A06-S1-B01,2,2024-11-10 05:50:27.634924
1458,734,A08-S3-B06,1,2024-10-23 05:50:27.634924
1459,734,A08-S2-B03,4,2024-11-13 05:50:27.634924
1460,734,A08-S2-B06,5,2024-10-20 05:50:27.634924
1461,735,A02-S2-B05,1,2024-11-05 05:50:27.634924
1462,736,A10-S3-B05,5,2024-11-12 05:50:27.634924
1463,736,A09-S1-B03,4,2024-11-01 05:50:27.634924
1464,736,A10-S1-B05,3,2024-11-14 05:50:27.634924
1465,737,A01-S4-B01,1,2024-10-28 05:50:27.634924
1466,737,A02-S3-B04,1,2024-11-12 05:50:27.634924
1467,738,A07-S1-B02,1,2024-10-30 05:50:27.634924
1468,739,A05-S3-B03,5,2024-10-31 05:50:27.634924
1469,739,A01-S4-B06,5,2024-11-12 05:50:27.634924
1470,740,A01-S4-B04,3,2024-10-27 05:50:27.634924
1471,740,A05-S4-B06,1,2024-11-06 05:50:27.634924
1472,741,A03-S2-B02,3,2024-11-18 05:50:27.634924
1473,741,A02-S3-B06,2,2024-10-22 05:50:27.634924
1474,742,A02-S3-B01,4,2024-10-29 05:50:27.634924
1475,743,A06-S3-B05,5,2024-11-13 05:50:27.634924
1476,743,A07-S2-B04,3,2024-11-15 05:50:27.634924
1477,743,A06-S2-B02,4,2024-10-30 05:50:27.634924
1478,744,A08-S4-B06,1,2024-10-20 05:50:27.634924
1479,744,A08-S3-B05,1,2024-11-15 05:50:27.634924
1480,745,A03-S2-B02,1,2024-11-15 05:50:27.634924
1481,746,A09-S1-B02,5,2024-10-29 05:50:27.634924
1482,746,A09-S1-B06,5,2024-11-15 05:50:27.634924
1483,746,A09-S4-B03,5,2024-10-25 05:50:27.634924
1484,747,A05-S3-B06,4,2024-10-21 05:50:27.634924
1485,747,A01-S1-B02,3,2024-10-31 05:50:27.634924
1486,747,A02-S1-B06,3,2024-11-18 05:50:27.634924
1487,748,A08-S1-B02,1,2024-10-23 05:50:27.634924
1488,748,A08-S3-B06,3,2024-10-22 05:50:27.634924
1489,748,A08-S1-B06,1,2024-11-14 05:50:27.634924
1490,749,A09-S2-B04,2,2024-11-08 05:50:27.634924
1491,749,A09-S4-B06,2,2024-11-10 05:50:27.634924
1492,750,A08-S3-B02,2,2024-11-02 05:50:27.634924
1493,750,A08-S3-B04,3,2024-10-23 05:50:27.634924
1494,750,A08-S2-B01,3,2024-11-09 05:50:27.634924
1495,751,A01-S1-B04,2,2024-11-01 05:50:27.634924
1496,751,A02-S3-B05,2,2024-11-10 05:50:27.634924
1497,751,A03-S3-B05,1,2024-10-27 05:50:27.634924
1498,752,A10-S1-B04,3,2024-11-11 05:50:27.634924
1499,752,A10-S3-B05,2,2024-10-28 05:50:27.634924
1500,753,A08-S2-B03,3,2024-11-01 05:50:27.634924
1501,753,A08-S2-B05,1,2024-11-19 05:50:27.634924
1502,754,A02-S3-B05,5,2024-11-03 05:50:27.634924
1503,755,A02-S2-B02,3,2024-11-18 05:50:27.634924
1504,755,A01-S2-B03,4,2024-11-15 05:50:27.634924
1505,756,A07-S1-B03,2,2024-11-03 05:50:27.634924
1506,756,A07-S1-B01,2,2024-10-28 05:50:27.634924
1507,757,A08-S1-B04,2,2024-10-28 05:50:27.634924
1508,757,A08-S3-B03,2,2024-11-17 05:50:27.634924
1509,758,A08-S3-B06,4,2024-10-30 05:50:27.634924
1510,758,A08-S4-B04,2,2024-11-16 05:50:27.634924
1511,759,A09-S3-B03,1,2024-11-17 05:50:27.634924
1512,760,A06-S2-B03,4,2024-11-18 05:50:27.634924
1513,761,A01-S4-B06,2,2024-11-18 05:50:27.634924
1514,762,A02-S1-B02,4,2024-10-27 05:50:27.634924
1515,762,A03-S4-B03,2,2024-11-04 05:50:27.634924
1516,763,A01-S2-B01,3,2024-10-21 05:50:27.634924
1517,764,A07-S4-B06,4,2024-11-08 05:50:27.634924
1518,764,A06-S4-B02,5,2024-10-22 05:50:27.634924
1519,765,A02-S1-B02,1,2024-10-31 05:50:27.634924
1520,766,A08-S1-B03,4,2024-11-06 05:50:27.634924
1521,766,A08-S1-B01,5,2024-11-19 05:50:27.634924
1522,767,A06-S1-B06,3,2024-11-08 05:50:27.634924
1523,767,A06-S2-B03,5,2024-11-14 05:50:27.634924
1524,767,A06-S3-B01,4,2024-11-18 05:50:27.634924
1525,768,A09-S2-B01,2,2024-11-04 05:50:27.634924
1526,768,A09-S2-B02,2,2024-11-17 05:50:27.634924
1527,769,A03-S2-B03,1,2024-11-09 05:50:27.634924
1528,769,A01-S1-B05,4,2024-11-04 05:50:27.634924
1529,770,A07-S3-B05,5,2024-10-27 05:50:27.634924
1530,771,A05-S2-B04,2,2024-11-16 05:50:27.634924
1531,771,A01-S4-B05,1,2024-10-27 05:50:27.634924
1532,771,A03-S3-B01,3,2024-10-23 05:50:27.634924
1533,772,A06-S2-B05,5,2024-11-03 05:50:27.634924
1534,772,A06-S1-B04,4,2024-11-17 05:50:27.634924
1535,772,A07-S2-B05,3,2024-10-31 05:50:27.634924
1536,773,A05-S2-B03,1,2024-11-05 05:50:27.634924
1537,773,A05-S1-B03,1,2024-10-29 05:50:27.634924
1538,774,A04-S4-B02,1,2024-10-29 05:50:27.634924
1539,774,A03-S2-B03,5,2024-11-17 05:50:27.634924
1540,775,A07-S1-B04,3,2024-11-02 05:50:27.634924
1541,775,A06-S4-B02,5,2024-10-20 05:50:27.634924
1542,775,A06-S3-B04,5,2024-11-16 05:50:27.634924
1543,776,A03-S3-B04,3,2024-10-30 05:50:27.634924
1544,777,A01-S1-B06,4,2024-10-22 05:50:27.634924
1545,777,A01-S4-B06,3,2024-10-23 05:50:27.634924
1546,777,A05-S1-B05,3,2024-11-06 05:50:27.634924
1547,778,A07-S2-B05,3,2024-11-01 05:50:27.634924
1548,778,A06-S2-B04,1,2024-11-04 05:50:27.634924
1549,778,A06-S1-B03,5,2024-10-24 05:50:27.634924
1550,779,A07-S4-B04,2,2024-10-30 05:50:27.634924
1551,780,A08-S4-B01,3,2024-10-31 05:50:27.634924
1552,780,A08-S2-B04,4,2024-10-28 05:50:27.634924
1553,780,A08-S2-B02,3,2024-11-17 05:50:27.634924
1554,781,A07-S2-B04,2,2024-11-05 05:50:27.634924
1555,781,A06-S2-B06,2,2024-11-05 05:50:27.634924
1556,782,A08-S2-B01,2,2024-10-30 05:50:27.650549
1557,783,A05-S1-B06,1,2024-11-11 05:50:27.650549
1558,783,A05-S3-B03,4,2024-11-05 05:50:27.650549
1559,784,A04-S4-B06,1,2024-11-18 05:50:27.650549
1560,784,A03-S2-B06,2,2024-11-05 05:50:27.650549
1561,784,A03-S3-B01,3,2024-10-29 05:50:27.650549
1562,785,A05-S3-B06,4,2024-10-26 05:50:27.650549
1563,786,A10-S3-B04,1,2024-11-01 05:50:27.650549
1564,786,A10-S1-B04,2,2024-10-25 05:50:27.650549
1565,786,A10-S4-B06,5,2024-10-24 05:50:27.650549
1566,787,A08-S3-B03,5,2024-11-12 05:50:27.650549
1567,788,A02-S2-B04,4,2024-10-30 05:50:27.650549
1568,788,A04-S2-B02,1,2024-11-14 05:50:27.650549
1569,789,A01-S2-B03,3,2024-11-01 05:50:27.650549
1570,789,A03-S3-B02,4,2024-11-08 05:50:27.650549
1571,789,A03-S3-B06,3,2024-10-27 05:50:27.650549
1572,790,A09-S3-B05,5,2024-10-28 05:50:27.650549
1573,791,A04-S2-B02,2,2024-10-25 05:50:27.650549
1574,792,A08-S1-B03,4,2024-11-11 05:50:27.650549
1575,792,A08-S4-B05,3,2024-11-06 05:50:27.650549
1576,792,A08-S3-B06,3,2024-11-10 05:50:27.650549
1577,793,A08-S2-B05,2,2024-10-30 05:50:27.650549
1578,794,A08-S3-B05,2,2024-10-23 05:50:27.650549
1579,794,A08-S4-B04,1,2024-11-15 05:50:27.650549
1580,795,A03-S4-B06,4,2024-11-12 05:50:27.650549
1581,796,A09-S1-B02,1,2024-11-07 05:50:27.650549
1582,796,A10-S3-B01,3,2024-10-22 05:50:27.650549
1583,796,A10-S3-B02,4,2024-11-07 05:50:27.650549
1584,797,A09-S2-B04,3,2024-11-13 05:50:27.650549
1585,797,A10-S4-B01,1,2024-11-10 05:50:27.650549
1586,797,A09-S2-B05,4,2024-10-24 05:50:27.650549
1587,798,A08-S3-B02,1,2024-10-31 05:50:27.650549
1588,798,A08-S3-B04,4,2024-11-09 05:50:27.650549
1589,799,A07-S3-B02,5,2024-10-23 05:50:27.650549
1590,799,A07-S2-B01,2,2024-11-08 05:50:27.650549
1591,799,A06-S4-B05,5,2024-11-06 05:50:27.650549
1592,800,A10-S2-B01,5,2024-11-04 05:50:27.650549
1593,800,A09-S2-B05,2,2024-10-24 05:50:27.650549
1594,801,A06-S1-B01,3,2024-11-11 05:50:27.650549
1595,801,A07-S3-B02,5,2024-11-16 05:50:27.650549
1596,801,A07-S1-B03,4,2024-10-24 05:50:27.650549
1597,802,A02-S2-B03,5,2024-11-07 05:50:27.650549
1598,803,A08-S3-B05,3,2024-11-11 05:50:27.650549
1599,804,A08-S1-B02,3,2024-10-24 05:50:27.650549
1600,804,A08-S4-B05,3,2024-11-06 05:50:27.650549
1601,804,A08-S4-B06,5,2024-11-16 05:50:27.650549
1602,805,A04-S4-B04,5,2024-11-02 05:50:27.650549
1603,806,A07-S4-B02,2,2024-10-30 05:50:27.650549
1604,807,A10-S4-B02,4,2024-11-09 05:50:27.650549
1605,808,A09-S4-B01,3,2024-11-18 05:50:27.650549
1606,808,A10-S2-B04,3,2024-11-03 05:50:27.650549
1607,809,A02-S3-B06,4,2024-10-21 05:50:27.650549
1608,809,A02-S4-B05,3,2024-11-13 05:50:27.650549
1609,810,A03-S3-B03,2,2024-11-09 05:50:27.650549
1610,811,A08-S3-B04,4,2024-10-23 05:50:27.650549
1611,811,A08-S4-B01,5,2024-10-28 05:50:27.650549
1612,811,A08-S2-B06,2,2024-11-19 05:50:27.650549
1613,812,A06-S4-B06,2,2024-10-25 05:50:27.650549
1614,812,A06-S2-B05,2,2024-11-04 05:50:27.650549
1615,813,A04-S4-B06,5,2024-11-11 05:50:27.650549
1616,813,A03-S2-B06,5,2024-11-05 05:50:27.650549
1617,813,A05-S1-B01,3,2024-11-01 05:50:27.650549
1618,814,A10-S3-B04,2,2024-10-24 05:50:27.650549
1619,814,A09-S3-B06,4,2024-11-07 05:50:27.650549
1620,814,A09-S4-B02,3,2024-10-26 05:50:27.650549
1621,815,A09-S4-B03,2,2024-11-16 05:50:27.650549
1622,816,A08-S2-B06,3,2024-11-17 05:50:27.650549
1623,816,A08-S4-B03,2,2024-10-24 05:50:27.650549
1624,817,A08-S4-B05,5,2024-11-07 05:50:27.650549
1625,817,A08-S2-B03,5,2024-11-03 05:50:27.650549
1626,817,A08-S3-B06,2,2024-10-31 05:50:27.650549
1627,818,A02-S3-B02,1,2024-11-18 05:50:27.650549
1628,818,A02-S2-B01,4,2024-11-12 05:50:27.650549
1629,818,A03-S1-B05,4,2024-10-29 05:50:27.650549
1630,819,A02-S3-B05,4,2024-11-12 05:50:27.650549
1631,819,A04-S3-B02,5,2024-11-07 05:50:27.650549
1632,819,A03-S3-B06,2,2024-11-02 05:50:27.650549
1633,820,A02-S4-B05,5,2024-10-27 05:50:27.650549
1634,821,A07-S1-B01,1,2024-10-27 05:50:27.650549
1635,822,A03-S1-B06,3,2024-10-21 05:50:27.650549
1636,822,A03-S4-B04,5,2024-11-01 05:50:27.650549
1637,822,A03-S3-B01,4,2024-11-08 05:50:27.650549
1638,823,A03-S2-B03,2,2024-11-16 05:50:27.650549
1639,823,A05-S3-B03,2,2024-10-24 05:50:27.650549
1640,823,A04-S4-B03,2,2024-11-13 05:50:27.650549
1641,824,A02-S2-B06,2,2024-11-04 05:50:27.650549
1642,824,A05-S1-B05,4,2024-11-10 05:50:27.650549
1643,824,A04-S3-B04,5,2024-11-10 05:50:27.650549
1644,825,A08-S1-B02,3,2024-10-31 05:50:27.650549
1645,825,A08-S3-B01,2,2024-10-26 05:50:27.650549
1646,825,A08-S3-B05,1,2024-10-23 05:50:27.650549
1647,826,A09-S1-B06,3,2024-10-31 05:50:27.650549
1648,827,A03-S1-B06,5,2024-11-12 05:50:27.650549
1649,827,A02-S2-B01,2,2024-11-04 05:50:27.650549
1650,828,A05-S2-B05,5,2024-10-24 05:50:27.650549
1651,829,A06-S3-B03,4,2024-11-06 05:50:27.650549
1652,829,A06-S4-B06,5,2024-11-03 05:50:27.650549
1653,830,A02-S3-B06,3,2024-10-20 05:50:27.650549
1654,831,A03-S2-B05,1,2024-10-24 05:50:27.650549
1655,831,A04-S1-B02,3,2024-11-05 05:50:27.650549
1656,831,A04-S1-B05,4,2024-10-31 05:50:27.650549
1657,832,A01-S1-B05,4,2024-11-07 05:50:27.650549
1658,833,A01-S1-B06,5,2024-10-20 05:50:27.650549
1659,833,A04-S3-B01,3,2024-10-31 05:50:27.650549
1660,833,A01-S3-B06,2,2024-10-30 05:50:27.650549
1661,834,A02-S4-B02,2,2024-11-19 05:50:27.650549
1662,834,A01-S1-B04,1,2024-10-27 05:50:27.650549
1663,835,A05-S1-B06,1,2024-10-24 05:50:27.666233
1664,835,A01-S2-B04,4,2024-11-01 05:50:27.666233
1665,836,A04-S3-B03,4,2024-11-17 05:50:27.666233
1666,837,A10-S3-B02,3,2024-10-21 05:50:27.666233
1667,837,A09-S4-B04,1,2024-11-14 05:50:27.666233
1668,838,A04-S2-B01,4,2024-11-05 05:50:27.666233
1669,838,A02-S4-B05,4,2024-11-04 05:50:27.666233
1670,838,A03-S1-B06,2,2024-10-28 05:50:27.666233
1671,839,A08-S4-B05,2,2024-11-06 05:50:27.666233
1672,839,A08-S1-B02,3,2024-10-25 05:50:27.666233
1673,839,A08-S1-B06,5,2024-10-31 05:50:27.666233
1674,840,A08-S3-B03,1,2024-11-16 05:50:27.666233
1675,840,A08-S4-B03,4,2024-10-28 05:50:27.666233
1676,841,A01-S3-B05,2,2024-11-04 05:50:27.666233
1677,841,A04-S3-B05,4,2024-10-21 05:50:27.666233
1678,841,A02-S2-B06,1,2024-10-21 05:50:27.666233
1679,842,A06-S1-B03,3,2024-11-10 05:50:27.666233
1680,842,A06-S2-B03,4,2024-10-31 05:50:27.666233
1681,843,A02-S2-B01,4,2024-11-07 05:50:27.666233
1682,844,A08-S3-B04,3,2024-10-28 05:50:27.666233
1683,844,A08-S4-B02,4,2024-11-09 05:50:27.666233
1684,844,A08-S2-B03,3,2024-11-12 05:50:27.666233
1685,845,A01-S1-B05,1,2024-11-06 05:50:27.666233
1686,845,A02-S3-B04,2,2024-10-26 05:50:27.666233
1687,846,A01-S3-B05,3,2024-10-26 05:50:27.666233
1688,846,A02-S4-B02,1,2024-10-28 05:50:27.666233
1689,847,A01-S4-B05,3,2024-10-29 05:50:27.666233
1690,848,A08-S2-B01,1,2024-11-15 05:50:27.666233
1691,848,A08-S3-B01,2,2024-11-16 05:50:27.666233
1692,849,A08-S1-B06,2,2024-11-06 05:50:27.666233
1693,849,A08-S3-B01,4,2024-11-02 05:50:27.666233
1694,849,A08-S4-B05,2,2024-11-08 05:50:27.666233
1695,850,A08-S4-B04,5,2024-11-12 05:50:27.666233
1696,851,A04-S4-B05,4,2024-11-02 05:50:27.666233
1697,851,A03-S1-B05,3,2024-11-12 05:50:27.666233
1698,851,A01-S1-B04,2,2024-10-22 05:50:27.666233
1699,852,A06-S4-B02,5,2024-11-17 05:50:27.666233
1700,852,A07-S2-B06,3,2024-11-07 05:50:27.666233
1701,853,A04-S3-B01,1,2024-11-08 05:50:27.666233
1702,853,A03-S3-B04,5,2024-11-07 05:50:27.666233
1703,853,A04-S4-B02,3,2024-11-11 05:50:27.666233
1704,854,A10-S4-B06,1,2024-11-16 05:50:27.666233
1705,854,A10-S4-B02,4,2024-10-27 05:50:27.666233
1706,855,A04-S2-B01,2,2024-10-20 05:50:27.666233
1707,855,A03-S3-B04,4,2024-11-17 05:50:27.666233
1708,856,A01-S1-B05,3,2024-10-25 05:50:27.666233
1709,857,A05-S4-B01,3,2024-11-16 05:50:27.666233
1710,857,A05-S2-B05,1,2024-11-10 05:50:27.666233
1711,857,A04-S3-B03,2,2024-10-22 05:50:27.666233
1712,858,A03-S4-B02,5,2024-11-07 05:50:27.666233
1713,859,A08-S4-B02,2,2024-11-02 05:50:27.666233
1714,860,A04-S2-B04,1,2024-11-02 05:50:27.666233
1715,860,A05-S1-B01,1,2024-10-29 05:50:27.666233
1716,861,A06-S4-B06,2,2024-11-08 05:50:27.666233
1717,861,A07-S2-B03,1,2024-10-28 05:50:27.666233
1718,861,A07-S4-B04,2,2024-10-31 05:50:27.666233
1719,862,A02-S3-B02,3,2024-11-16 05:50:27.666233
1720,862,A01-S3-B04,4,2024-11-04 05:50:27.666233
1721,863,A08-S4-B05,4,2024-10-22 05:50:27.666233
1722,863,A08-S3-B06,5,2024-11-01 05:50:27.666233
1723,863,A08-S1-B05,4,2024-11-15 05:50:27.666233
1724,864,A02-S1-B04,2,2024-11-16 05:50:27.666233
1725,864,A03-S4-B01,5,2024-10-24 05:50:27.666233
1726,864,A04-S4-B05,5,2024-10-30 05:50:27.666233
1727,865,A02-S1-B05,4,2024-10-21 05:50:27.666233
1728,865,A05-S2-B01,5,2024-10-26 05:50:27.666233
1729,865,A03-S3-B03,3,2024-10-23 05:50:27.666233
1730,866,A08-S4-B06,2,2024-11-08 05:50:27.666233
1731,866,A08-S2-B02,2,2024-11-09 05:50:27.666233
1732,867,A02-S2-B05,1,2024-11-01 05:50:27.666233
1733,867,A02-S1-B03,2,2024-10-23 05:50:27.666233
1734,868,A03-S4-B01,4,2024-11-12 05:50:27.666233
1735,868,A02-S2-B05,1,2024-11-04 05:50:27.666233
1736,869,A10-S3-B05,5,2024-10-23 05:50:27.666233
1737,869,A10-S4-B01,2,2024-11-14 05:50:27.666233
1738,870,A10-S3-B03,5,2024-11-12 05:50:27.666233
1739,870,A10-S2-B01,2,2024-11-04 05:50:27.666233
1740,871,A02-S1-B03,5,2024-10-29 05:50:27.666233
1741,871,A04-S3-B05,5,2024-11-04 05:50:27.666233
1742,871,A05-S4-B05,1,2024-11-15 05:50:27.666233
1743,872,A02-S4-B05,4,2024-11-09 05:50:27.666233
1744,873,A08-S4-B02,3,2024-10-26 05:50:27.666233
1745,873,A08-S2-B02,5,2024-11-08 05:50:27.666233
1746,873,A08-S3-B03,1,2024-11-01 05:50:27.666233
1747,874,A02-S2-B03,3,2024-11-08 05:50:27.666233
1748,875,A03-S1-B06,1,2024-10-23 05:50:27.666233
1749,875,A05-S1-B02,2,2024-11-15 05:50:27.666233
1750,876,A02-S4-B03,1,2024-10-23 05:50:27.666233
1751,876,A04-S4-B04,2,2024-11-01 05:50:27.666233
1752,876,A02-S3-B02,5,2024-10-20 05:50:27.666233
1753,877,A07-S3-B06,4,2024-11-18 05:50:27.666233
1754,877,A06-S2-B01,4,2024-11-14 05:50:27.666233
1755,878,A07-S3-B06,1,2024-11-14 05:50:27.666233
1756,879,A02-S4-B05,1,2024-11-09 05:50:27.666233
1757,879,A05-S4-B04,3,2024-11-05 05:50:27.666233
1758,880,A01-S1-B04,4,2024-10-27 05:50:27.666233
1759,880,A02-S1-B04,3,2024-11-13 05:50:27.666233
1760,880,A03-S3-B05,2,2024-10-31 05:50:27.666233
1761,881,A03-S2-B05,4,2024-11-03 05:50:27.666233
1762,881,A01-S1-B01,1,2024-10-23 05:50:27.666233
1763,882,A06-S4-B02,3,2024-11-07 05:50:27.666233
1764,882,A06-S1-B01,5,2024-10-26 05:50:27.666233
1765,883,A02-S1-B02,1,2024-11-01 05:50:27.666233
1766,884,A04-S2-B05,1,2024-11-09 05:50:27.666233
1767,885,A06-S2-B06,3,2024-11-15 05:50:27.666233
1768,886,A04-S2-B01,1,2024-11-10 05:50:27.666233
1769,887,A06-S4-B01,1,2024-11-11 05:50:27.681798
1770,887,A06-S2-B06,4,2024-10-25 05:50:27.681798
1771,888,A01-S2-B05,5,2024-10-30 05:50:27.681798
1772,889,A03-S1-B05,3,2024-11-05 05:50:27.681798
1773,889,A04-S2-B01,1,2024-10-29 05:50:27.681798
1774,889,A02-S2-B05,3,2024-10-29 05:50:27.681798
1775,890,A05-S1-B06,4,2024-11-13 05:50:27.681798
